date_article,delai,jours,heures,nbt,nbrt,nbtmedia,nbrtmedia,nbimages,nbvideos,titre,media
04/09/2014 18:49,2,0,0,2,2,0,0,0,0,Rihanna pulpeuse en bikini mauve et crop top noir à Antibes en France,melty.fr
04/08/2014 19:11,2,1,26,30,14,0,0,1,0,Aucune offre de rachat pour Bouygues Telecom,bfmtv.com
03/10/2014 20:20,1,0,0,5,2,0,0,1,0,Reims fait tomber Bordeaux !,bfmtv.com
08/09/2014 22:06,1,15,369,8,8,0,0,0,0,Ray Rice viré des Ravens et suspendu pour avoir frappé sa femme !,lequipe.fr
30/05/2014 10:52,1,1,21,72,50,0,0,0,0,VIDEO. La Confédération paysanne séquestre un conseiller de Hollande à Rodez,francetvinfo.fr
02/08/2014 14:00,0,2,44,40,33,0,0,0,0,Foot : le PSG remporte le Trophée des champions en battant Guingamp (2-0),francetvinfo.fr
21/07/2014 14:02,1,0,6,5,1,0,0,0,0,Tour de France. Quand Voeckler règle ses comptes avec un spectateur  ,ouest-france.fr
28/06/2014 13:07,0,25,605,14,12,1,1,0,0,The Originals saison 2 : Rebekah sera-t-elle de retour ?,melty.fr
11/09/2014 13:29,1,5,118,5,5,0,0,0,0,Bourgogne / Franche-Comté : une marche pour la fusion,francetvinfo.fr
17/02/2014 10:29,0,222,5334,2,2,1,1,0,0,Accident de Schumacher : affaire classée pour la justice,lepoint.fr
30/09/2014 17:52,1,0,0,4,4,0,0,0,0,Kim Kardashian : Kanye West lui pince les fesses en public !,melty.fr
04/08/2014 13:39,0,0,5,4,4,2,2,0,0,Robert Pattinson : Top 5 de ses meilleurs rôles au cinéma !,melty.fr
16/07/2014 18:48,1,0,0,1,1,0,0,0,0,Repérés! Le fil des people pris sur le vif...,20minutes.fr
05/08/2014 16:08,0,1,19,12,4,2,2,0,0,Star Wars Rebels : Les 7 premières minutes dévoilées,melty.fr
05/04/2014 14:57,0,0,0,2,2,0,0,0,0,7 jours BFM: Paroles de remaniés,bfmtv.com
05/08/2014 13:49,0,0,0,4,4,0,0,0,0,Grey's Anatomy : Une nouvelle série pour Ellen Pompeo !,melty.fr
08/04/2014 04:21,1,0,7,5,3,1,1,0,0,Bates Motel Saison 3; c'est confirmé !,melty.fr
11/06/2014 15:46,0,0,6,10,10,0,0,0,0,Tennis. ATP Halle : Gaël Monfils éliminé  ,ouest-france.fr
24/09/2014 06:02,1,0,9,4,4,2,2,0,0,Danse avec les stars 5 : Silvia Notargiacomo et Anthony Kavanagh répètent dans la joie !,melty.fr
09/05/2014 17:26,1,1,25,8,8,0,0,0,0,Upfronts 2014 : Séries annulées; renouvelées... Premier bilan !,melty.fr
02/07/2014 16:14,1,0,0,2,2,0,0,0,0,Kendall Jenner en bikini avec sa BFF Hailey Baldwin dans les Hamptons,melty.fr
12/08/2014 07:40,1,6,133,31,25,3,3,0,0,Anniversaire de François Hollande: comment ses prédécesseurs ont-ils fêté les leurs?,huffingtonpost.fr
16/08/2014 23:47,1,0,2,18,10,0,0,0,0,Secret Story 8 (Steph) : Ses fans lui souhaitent un joyeux anniversaire sur Twitter,melty.fr
24/07/2014 13:57,1,0,4,4,4,0,0,0,0,Nina Dobrev présente son sac luxueux sur Instagram; on aime ?,melty.fr
29/05/2014 09:22,1,0,7,10,10,0,0,0,0,TPMP : L'équipe en mode Booty Shake sexy !,melty.fr
10/10/2014 08:45,1,3,83,154,82,8,8,0,0,Gaz de schiste : le ministère de l’Ecologie étudie des permis d’exploration,bastamag.net
15/06/2014 09:31,0,1,23,15,9,0,0,0,0,Rohff soutient Mario Balotelli pour le Mondial sur Facebook,melty.fr
28/07/2014 15:23,1,0,0,4,4,0,0,0,0,The Leftovers : Episode 6; la vidéo promo dévoilée !,melty.fr
17/06/2014 15:46,1,0,0,6,6,0,0,0,0,Jimmy Kimmel : Sa bataille de bons mots un verre à la main avec Cersei Lannister,melty.fr
06/09/2014 21:33,1,0,9,7,5,0,0,0,0,The Voice Kids : Victoria chante Domino de Jessie J; les twittos enchantés,melty.fr
13/10/2014 14:49,1,0,0,2,2,0,0,0,0,Shameless US saison 5 : Les premières images dévoilées dans une vidéo promo !,melty.fr
08/08/2014 17:07,1,11,257,264,109,1,0,0,0,Turquie : Erdogan met en cause une journaliste « effrontée » et lui intime de « rester à sa place »,lemonde.fr
13/10/2014 09:12,1,1,22,38,21,3,1,0,0,Belgique : jugé proche de l'extrême droite; le ministre de l'Intérieur Jambon fait polémique,francetvinfo.fr
29/04/2014 23:42,1,18,424,420,272,2,2,0,0,Twitter en panne de croissance ? ,lemonde.fr
14/03/2014 11:31,1,73,1754,5,2,3,2,0,0,Le PDG d’Unilever reçoit un méga bonus pour sa contribution au « développement durable »,bastamag.net
28/04/2014 19:40,1,0,0,1,1,0,0,0,0,Bachelor saison 2 la finale; Alix lookée en short blanc le 28 avril,melty.fr
09/08/2014 16:12,1,0,0,2,2,0,0,0,0,Ellen Pompeo avec Jesse Williams de Grey's Anatomy S11 casual au concert de Rihanna et Eminem à LA,melty.fr
25/06/2014 09:15,1,0,2,4,4,0,0,0,0,Les Anges 6 : Kelly Helard arrête la télé ? Elle répond sur Twitter,melty.fr
21/09/2014 21:44,1,0,2,6,4,0,0,0,0,Rihanna nue; les photos piratées dégoûtent Twitter,melty.fr
14/04/2014 17:11,1,0,0,2,2,0,0,0,0,MTV Movie Awards 2014; Zendaya Coleman lookée sexy en robe fendue Ungaro,melty.fr
20/05/2014 18:30,1,0,1,3,3,0,0,0,0,Far Cry 4 : Fuite des personnages et du scénario,melty.fr
01/10/2012 09:48,1,647,15519,7,6,3,2,0,0,Le précariat : « Une classe sociale en devenir »,bastamag.net
02/10/2014 12:11,1,0,2,10,3,0,0,1,0,Gaz: le bras de fer continue entre la Russie et l'Europe,bfmtv.com
03/04/2014 09:17,0,0,3,2,1,0,0,0,0,Turn et Game of thrones saison 4 diffusés le même jour; la nouvelle série dans l'ombre ?,melty.fr
20/08/2014 08:43,2,0,1,4,4,0,0,0,0,Le Bon Coin : Une fausse scie électrique en vente  (Photos),melty.fr
08/10/2014 08:04,1,0,3,5,3,0,0,0,0,Alexander Wang x H&M; la vidéo teaser sur Instagram,melty.fr
09/05/2014 10:57,2,0,0,3,2,0,0,0,0,ABC : Forever; Selfie; American Crime... Les séries commandées !,melty.fr
03/10/2014 07:56,0,0,3,6,4,2,2,0,0,Scandal saison 4 : Episode 2; la critique de melty.fr !,melty.fr
12/09/2014 21:01,1,0,11,6,4,0,0,0,0,Grey's Anatomy saison 11 : Episode 1; le synopsis dévoilé !,melty.fr
01/08/2014 11:35,0,0,2,12,8,0,0,0,0,Ouganda : la loi antihomosexualité controversée annulée par la Cour constitutionnelle,francetvinfo.fr
30/05/2014 10:49,1,0,0,2,2,0,0,0,0,Samsung Galaxy Note 4 : Un concept avant la date de sortie,melty.fr
07/04/2014 17:03,1,1,29,2,2,1,1,0,0,Polar. Le festival Mauves en Noir les 12 et 13 avril  ,ouest-france.fr
20/07/2014 20:39,0,0,0,2,2,0,0,0,0,Selena Gomez lookée en combishort en dentelle sur Instagram,melty.fr
23/05/2014 11:59,2,0,6,2,2,1,1,0,0,GuestsEvents Conventions : Phoebe Tonkin; invitée surprise de la convention The Vampire Diaries !,melty.fr
06/02/2014 05:47,1,0,0,1,1,1,1,0,0,Lady Gaga et Britney Spears : Le duo avance !,melty.fr
22/08/2014 17:49,1,0,9,23,11,0,0,0,0,Secret Story 8 : Steph trouve le secret de Nathalie et Vivian; Twitter s'indigne,melty.fr
12/10/2014 14:55,0,0,4,12,12,0,0,0,0,Danse avec les stars 5 : Louisy Joseph en couple avec Guillaume Foucault ? Il répond aux rumeurs sur Twitter,melty.fr
06/10/2014 05:56,1,1,30,50,4,0,0,1,0,Le Japon balayé par le puissant typhon Phanfone,bfmtv.com
03/10/2014 10:48,0,0,1,6,6,0,0,0,0,The Vampire Diaries saison 6 : Episode 4; le résumé dévoilé !,melty.fr
22/07/2014 08:48,0,0,0,2,2,0,0,0,0,Downton Abbey saison 5 : Il n'y aura pas de mort cette saison,melty.fr
25/09/2014 13:51,0,0,1,4,4,0,0,0,0,Reign saison 2 : Episode 3; le synopsis dévoilé !,melty.fr
02/10/2014 20:49,0,0,0,4,4,0,0,0,0,"Chicago Fire saison 3 : Episode 3; les photos promo de ""Just Drive The Truck"" dévoilées !",melty.fr
01/08/2014 14:12,0,0,0,2,2,0,0,0,0,Selena Gomez ose le mini-short ultra court en chemise à LA; on valide ?,melty.fr
04/07/2014 19:37,1,0,0,2,2,0,0,0,0,Anaïs des Anges 6 lookée en jean destroy avec Manon sur Instagram,melty.fr
17/06/2014 11:35,1,0,3,9,7,2,2,0,0,Coupe du Monde 2014 : Belgique-Algérie à 18h; les Diables Rouges face aux Fennecs,melty.fr
22/04/2014 12:57,1,0,3,2,2,1,1,0,0,Comment la police d’une banlieue de Los Angeles a espionné l’ensemble de sa population,bastamag.net
11/07/2014 15:40,1,0,3,5,3,3,3,0,0,Quimper. Contrôle routier au rond-point de Conforama  ,ouest-france.fr
03/04/2014 12:34,0,0,2,7,3,0,0,0,0,Les Anges 6 Episodes 17 et 18; Anaïs et ses looks dans la jungle,melty.fr
04/06/2014 07:46,2,5,128,52,37,0,0,0,0,Fin du siège des gardes-frontières ukrainiens à Louhansk,lemonde.fr
28/09/2014 13:26,2,0,0,2,2,2,2,0,0,X-Men Apocalypse : Psylocke dans le film ?,melty.fr
12/10/2014 13:59,1,0,0,4,4,2,2,0,0,Amanda Bynes internée pour la deuxième fois !,melty.fr
09/10/2014 10:12,1,0,0,1,1,0,0,0,0,Décès d'un sans domicile fixe à la gare de Bordeaux,20minutes.fr
02/06/2014 13:13,1,0,1,3,3,1,1,0,0,Suits saison 4 : Une vidéo promo dévoilée !,melty.fr
10/10/2014 22:14,0,0,0,2,2,0,0,0,0,Kylie Jenner en micro short blanc et perfecto en cuir dans la voiture de French Montana,melty.fr
23/06/2014 08:22,1,0,0,2,2,0,0,0,0,Une pub japonaise totalement loufoque vantant les mérites d'un appareil de muscu,melty.fr
07/07/2014 23:06,2,0,0,3,3,0,0,0,0,Beyoncé câline Jay Z sur le On The Run Tour en deux looks sensuels,melty.fr
14/08/2014 20:21,1,0,0,2,2,0,0,0,0,Trois choses à savoir avant de visiter l’expo «La chaussure; une passion française»,20minutes.fr
13/06/2014 10:44,0,0,0,2,2,0,0,0,0,Vanity Fair juillet 2014; Willow Smith et Jaden Smith en couverture,melty.fr
27/08/2014 15:54,1,0,1,4,2,0,0,0,0,Ice Bucket Challenge : Henry Cavill (Batman vs. Superman) relève le défi en costume,melty.fr
03/09/2014 08:16,1,17,407,210,133,6,6,0,0,Un premier village des alternatives s’installe en Ile-de-France,bastamag.net
18/06/2014 20:04,0,0,0,2,2,0,0,0,0,"Les Anges 6 : Prime spécial ""Retrouvailles""; la date dévoilée !",melty.fr
10/09/2014 15:12,0,0,1,30,6,0,0,0,0,Secret Story 8 : Leïla déprimée; victimisée et prête à quitter l'émission ? Ses proches balancent sur Twitter,melty.fr
11/08/2014 13:18,1,0,0,2,2,0,0,0,0,Kendall Jenner avec Chris Brown en top blanc pour l'anniversaire de Kylie à LA,melty.fr
24/07/2014 16:53,0,0,0,2,2,0,0,0,0,Selena Gomez câline Tommaso Chiabra en maillot puis en robe en dentelle à Saint-Tropez,melty.fr
23/09/2014 20:22,1,0,2,5,1,0,0,1,1,"La vidéo ""humoristique"" de Shimon Peres",bfmtv.com
21/08/2014 23:00,1,1,18,12,8,2,2,0,0,Secret Story 8 : Aymeric se dévoile entièrement nu ! (Vidéo),melty.fr
26/05/2014 19:05,1,1,25,3,2,0,0,0,0,Ayem : Taclée par Caroline Receveur dans Le Mag; elle lui répond sur Twitter !,melty.fr
23/07/2014 09:27,0,0,0,4,4,0,0,0,0,The Strain : Épisodes 3 à 6; que va t-il se passer ?,melty.fr
12/06/2014 20:48,0,0,2,2,2,0,0,0,0,Mondial 2014. Allemagne : « pas de titulaire d'office » pour Löw  ,ouest-france.fr
25/09/2014 14:53,1,1,24,4,4,1,1,0,0,Guingamp. Une fête du timbre en octobre  ,ouest-france.fr
27/05/2014 22:09,0,3,81,32,24,0,0,0,0,Arbitrage Tapie : la garde à vue de Claude Guéant reprendra mercredi,leparisien.fr
02/10/2014 15:24,1,0,0,6,3,0,0,0,0,Lyon: le Lyonnais retrouvé ligoté dans la Gironde; se serait suicidé,20minutes.fr
01/07/2014 14:49,1,5,123,5,5,1,1,0,0,Teen Wolf Saison 4 : Episode 3; la vidéo promo !,melty.fr
13/09/2014 11:09,0,0,0,2,2,2,2,0,0,Kim Kardashian : Son secret pour être heureuse avec Kanye West !,melty.fr
12/10/2014 12:20,1,0,2,6,6,2,2,0,0,Gone Girl : David Fincher; le top 5 de ses films !,melty.fr
13/06/2014 09:24,0,0,0,2,2,0,0,0,0,Coupe du Monde 2014 : Brésil - Croatie; les réactions des étudiants,melty.fr
28/07/2014 11:54,1,0,1,4,4,0,0,0,0,Bilbo Le Hobbit 3 : Que peut-on attendre du trailer ?,melty.fr
05/07/2014 12:22,1,1,22,6,6,2,2,0,0,The Leftovers : Episode 2; deux extraits inédits dévoilés !,melty.fr
23/09/2014 13:44,2,0,6,51,5,0,0,1,0,Emma Watson menacée par des hackers après son discours à l'ONU,bfmtv.com
24/04/2014 10:04,1,8,195,72,42,3,3,0,0,Vaucluse : des paysans « sans terre » contre la spéculation foncière,bastamag.net
27/03/2014 05:59,1,17,417,3,2,2,1,0,0,The Last of Us : Bientôt sur PS4 !,melty.fr
01/10/2014 10:30,1,2,45,42,9,0,0,1,0,"Cancer du sein: l'opération ""Octobre rose"" est lancée",bfmtv.com
22/05/2014 15:14,1,1,20,25,20,0,0,0,0,"Jamel Leulmi; le ""séducteur de l'Essonne""; condamné à 30 ans de prison",francetvinfo.fr
23/05/2014 15:08,0,0,1,4,3,2,2,0,0,The Voice 4 : Le casting est ouvert !,melty.fr
27/09/2014 13:55,0,0,3,7,4,0,0,1,0,Air France prévoit 45% de vols assurés dimanche,bfmtv.com
02/01/2014 15:59,1,0,0,1,1,0,0,0,0,Les clients de Free Mobile dopent les envois de SMS de bonne année,latribune.fr
26/06/2014 12:24,0,0,4,3,3,1,1,0,0,True Blood saison 7 : Episode 2;  deux extraits inédits dévoilés !,melty.fr
08/09/2014 18:57,1,2,38,12,6,0,0,1,0,Pallotta dézingue Benatia,bfmtv.com
02/08/2014 08:30,0,0,2,10,3,0,0,0,0,Tennis. ATP Washington : Gasquet en demi-finale  ,ouest-france.fr
19/06/2014 02:20,1,0,7,12,4,2,2,0,0,"Mondial 2014 : ""On va tuer le Brésil !""; Interview des chiliens après le match contre l'Espagne",melty.fr
27/09/2014 14:28,0,2,52,16,14,0,0,0,0,The Big Bang Theory Saison 8 : Episode 3; deux sneak peeks dévoilés !,melty.fr
03/08/2014 12:04,1,0,5,8,8,0,0,0,0,Kim Kardashian : Au lit avec Kanye West sur Instagram,melty.fr
04/08/2014 21:21,1,1,16,5,5,0,0,0,0,Vanessa Hudgens copie la manucure de Kylie Jenner sur Instagram; manque d'inspiration ?,melty.fr
10/09/2014 03:28,1,5,123,118,96,0,0,0,0,L'accès au Half Dome; dans le parc de Yosemite; fermé à cause d'un incendie,lemonde.fr
11/08/2014 11:29,1,6,145,24,19,2,2,0,0,The Vampire Diaries saison 6; The Originals saison 2; un crossover se confirme ?,melty.fr
24/03/2014 11:13,1,0,0,1,1,1,1,0,0,VIDEO. Corse : la candidate poussée par son mari... élue dès le premier tour !,leparisien.fr
17/04/2014 10:21,0,0,1,3,3,1,1,0,0,Hollysiz : Tricky Game; le clip dévoilé,melty.fr
04/08/2014 09:18,1,0,0,2,2,2,2,0,0,Once Upon A Time saison 4: Du nouveau sur la storyline de la Reine des Neiges !,melty.fr
08/10/2014 16:03,0,0,7,40,14,0,0,0,0,Leïla VS Sara (Secret Story 8) : La vérité sur leur bagarre selon Jeremstar agace Twitter,melty.fr
08/07/2014 13:28,0,0,0,2,2,0,0,0,0,Kylie Jenner malade mais lookée le 7 juillet à L.A,melty.fr
09/06/2014 18:07,1,0,0,3,2,0,0,0,0,Formule 1. GP d'Australie : le trophée baptisé « Trophée Jack-Brabham »  ,ouest-france.fr
09/05/2014 15:14,1,4,87,19,13,1,1,0,0,The CW : UPN et WB; retour sur une fusion ratée,melty.fr
04/08/2014 16:51,1,0,0,3,3,0,0,0,0,Selena Gomez en robe fleurie ou perfecto en cuir à L.A; on préfère quel look ?,melty.fr
27/09/2014 09:25,1,0,3,4,4,0,0,0,0,Witches of East End saison 2 : Episode 11; les photos promo dévoilées !,melty.fr
29/05/2014 08:28,0,0,1,3,2,0,0,0,0,Witches of the East End saison 2 : Deux posters dévoilés !,melty.fr
05/10/2014 13:14,1,0,2,6,4,2,2,0,0,Halo 5 sera présent dans Halo 2 Anniversary !,melty.fr
20/09/2014 09:31,2,0,2,12,4,2,2,0,0,Les 4 Fantastiques 3 : La date de sortie repoussée !,melty.fr
10/06/2014 16:32,1,0,1,3,3,1,1,0,0,Mondial 2014. Suivez la conférence de presse des Bleus en direct  ,ouest-france.fr
05/09/2014 11:54,0,0,0,4,4,2,2,0,0,Game of Thrones saison 5 : De nouveaux spoilers sur Jaime Lannister !,melty.fr
29/04/2014 19:28,1,1,22,11,8,0,0,0,0,Glee saison 5 : Naya Rivera virée de la série !,melty.fr
05/10/2014 14:48,1,0,5,14,8,0,0,0,0,Revenge saison 4 : Episode 2 ce soir; Emily dit la vérité à Charlotte !,melty.fr
14/05/2014 09:40,2,1,31,5,3,2,2,0,0,La violence sociale aux rayons X,bastamag.net
21/04/2014 18:03,1,0,0,2,2,0,0,0,0,"Top Chef : Grégory Cuilleron qualifié de ""manchot"" par Libération; il répond sur Facebook",melty.fr
26/05/2014 10:07,1,25,607,6,6,0,0,0,0,Japon : Un fabricant de boisson; premier à faire de la pub sur la lune,melty.fr
21/09/2014 18:24,1,0,1,9,1,0,0,0,0,L'Ukraine prête à se défendre militairement si le processus de paix échoue,bfmtv.com
22/04/2014 11:52,1,0,1,2,2,1,1,0,0,Once Upon A Time saison 3 : Princesse Abigail serait-elle de retour ?,melty.fr
26/05/2014 15:29,0,1,20,5,5,0,0,0,0,Red Band Society : Un nouveau trailer dévoilé !,melty.fr
22/06/2014 17:30,1,3,67,8,8,0,0,0,0,Rihanna en sweat JoyRich x Paris et mini jupe à LA; on aime ?,melty.fr
30/07/2014 15:00,1,0,0,1,1,0,0,0,0,Etats-Unis: spectaculaire rebond de la croissance à 4,20minutes.fr
23/06/2014 10:46,2,1,25,17,10,4,4,0,0,Teen Wolf Saison 4 : Malia; de nouveaux détails sur son personnage !,melty.fr
15/05/2014 07:14,1,8,198,21,20,1,1,0,0,Croissance de 0;8 % en Allemagne au premier trimestre,lemonde.fr
12/05/2014 08:00,1,6,142,4,3,0,0,0,0,Aurel; au plus près des clandestins,lexpress.fr
05/09/2014 15:37,0,3,77,9,8,2,2,0,0,Norvège : en prison; Breivik veut créer un «Parti fasciste norvégien»,leparisien.fr
04/08/2014 17:24,1,0,2,6,6,0,0,0,0,Kylie Jenner vs Kendall Jenner qui est la plus lookée en noir ?,melty.fr
15/06/2014 23:00,1,0,0,4,4,0,0,0,0,Kylie Jenner adopte une pose sensuelle en bikini une pièce sur Instagram; on le shoppe,melty.fr
23/04/2014 15:28,1,0,0,1,1,1,1,0,0,Conseil communautaire. Des indemnités en baisse pour les vice-présidents  ,ouest-france.fr
22/05/2014 16:45,1,4,91,9,6,1,1,0,0,Lyon: Irmak veut tisser sa toile  ,20minutes.fr
12/09/2014 13:45,1,0,8,85,13,1,0,0,0,La conférence de presse de Marcelo Bielsa en direct (et en vidéo),bfmtv.com
04/08/2014 13:39,1,0,0,10,4,0,0,0,0,Secret Story 8 : Quotidienne du 4 août ce soir; Joanna quitte la Maison !,melty.fr
30/07/2014 15:26,1,6,136,9,8,0,0,0,0,Les Sims 4 : Les nouvelles émotions dévoilées (Vidéo),melty.fr
10/09/2014 16:45,1,0,3,8,8,0,0,0,0,Teen Wolf Saison 4 : Scott et Kira; une romance bâclée ?,melty.fr
04/10/2014 15:17,1,0,1,4,3,1,1,0,0,Hong-Kong. Des milliers de manifestants à nouveau dans les rues  ,ouest-france.fr
10/04/2014 21:57,1,0,3,3,2,0,0,0,0,L'OL sorti la tête haute par la Juve,metronews.fr
08/08/2014 09:11,0,0,0,2,2,0,0,0,0,Tyrant : Episode 8; la vidéo promo dévoilée !,melty.fr
30/05/2014 08:46,1,57,1357,11,9,1,1,0,0,Breaking Bad saison 5 : Bryan Cranston; une suite pour bientôt ?,melty.fr
11/09/2014 20:31,0,3,72,8,6,2,2,0,0,Game of Thrones saison 5 : Arya va changer de visage ! (Spoilers),melty.fr
16/05/2014 12:22,1,8,193,6,3,0,0,0,0,Rihanna : Ses cheveux roses ne font pas l'unanimité sur Twitter,melty.fr
20/05/2014 11:00,1,0,0,3,3,0,0,0,0,Cannes 2014 : Mia Wasikowska; l'interview dans tous ses éclats,melty.fr
10/10/2014 21:58,2,3,71,130,39,0,0,1,0,"Les députés sanctionnent ""l'obsolescence programmée""",bfmtv.com
02/10/2014 16:41,0,0,5,6,6,0,0,0,0,Kourtney Kardashian bébé; la photo cute dévoilée sur Instagram,melty.fr
21/07/2014 22:03,1,4,88,16,14,2,2,0,0,"The Originals saison 2 : ""Klaus aura une mission""",melty.fr
03/04/2014 23:09,0,0,0,1,1,0,0,0,0,Kendall Jenner en top dentelle vs Kylie Jenner en combi jean; la plus lookée ?,melty.fr
06/04/2014 11:20,0,0,4,6,2,1,0,0,0,Foulées de Chavagne. Victoires de Coupee et Chorin [résultats]  ,ouest-france.fr
03/05/2014 19:24,2,0,0,1,1,0,0,0,0,Martino : «Je suis responsable»,lefigaro.fr
09/10/2014 05:31,1,0,7,40,10,1,1,0,0,Secret Story 8 : Leila et Aymeric embrassent leurs fans depuis Milan ! (Vidéo),melty.fr
11/07/2014 13:01,1,2,43,4,4,0,0,0,0,Adopteunmec : Les 5 pires messages de la semaine quand tu es étudiante,melty.fr
19/06/2014 20:56,1,1,12,6,6,0,0,0,0,Nina Dobrev vs Jessica Szohr; qui porte le mieux le bikini coloré ?,melty.fr
19/08/2014 09:15,1,0,2,6,6,0,0,0,0,Lady Gaga et Britney Spears relèvent le Ice Bucket Challenge sur Instagram,melty.fr
29/09/2014 10:40,1,0,0,1,1,0,0,0,0,24 heures en images,20minutes.fr
25/07/2014 23:19,1,1,12,8,4,0,0,0,0,Secret Story 8; Julie en total look noir pour le prime de 25 juillet,melty.fr
03/10/2014 10:51,1,1,20,80,62,0,0,0,0,Brésil : dernier débat télévisé avant la présidentielle,lemonde.fr
01/10/2014 16:49,0,0,2,12,8,0,0,0,0,The Originals saison 2 : Episode 1; un troisième extrait inédit dévoilé !,melty.fr
20/02/2014 17:33,1,0,0,1,1,1,1,0,0,VIDÉO. Kiev : un policier tire à la kalachnikov pour réprimer des manifestants,lepoint.fr
04/10/2014 10:54,1,0,2,8,8,0,0,0,0,NBA : Début de la pré-saison aujourd'hui avec Miami !,melty.fr
26/06/2014 14:18,1,0,0,2,2,0,0,0,0,Kourtney Kardashian enceinte en total look imprimé avec ses enfants à LA,melty.fr
10/06/2014 20:30,0,0,1,2,2,1,1,0,0,Mondial 2014. Pays-Bas : un entraînement au complet  ,ouest-france.fr
05/04/2014 15:42,0,0,4,2,1,0,0,0,0,Ligue 2. Garande : « J'ai dit aux joueurs de savourer le moment »  ,ouest-france.fr
06/04/2014 14:50,0,1,17,6,6,0,0,0,0,SkineePix : L'application qui fait perdre quelques kilos à vos photos,melty.fr
22/09/2014 17:25,1,6,148,5,3,0,0,0,0,Pharrell Williams x adidas : La veste en cuir à... 1000 euros,melty.fr
07/07/2014 13:20,0,0,8,23,7,2,2,0,0,Secret Story 8 : Quels sont les secrets les plus nuls ?,melty.fr
10/10/2014 21:17,1,0,0,2,2,0,0,0,0,Kendall Jenner ose le legging moulant et transparent pour se rendre à la gym à L.A,melty.fr
08/06/2014 08:02,1,4,84,19,13,2,2,0,0,Candice Accola fête son enterrement de vie de jeune fille à Cabo ! (Photos),melty.fr
08/10/2014 22:35,2,0,4,11,5,2,1,0,0,Les Anges de la télé-réalité 7 : Vivian et Nathalie de Secret Story 8 ont passé le casting !,melty.fr
20/03/2014 12:37,1,0,0,1,1,1,1,0,0,Municipales à Marseille : plus belle la vie pour Jean-Claude Gaudin ?,lepoint.fr
30/09/2014 14:32,0,0,3,13,9,2,2,0,0,Once Upon A Time saison 4: Rumple; de nouveaux spoilers sur son chapeau magique !,melty.fr
28/04/2014 09:34,0,0,0,2,2,1,1,0,0,Once Upon A Time saison 3 : Episode 20; la vidéo promo dévoilée !,melty.fr
03/06/2014 13:17,0,0,1,3,3,0,0,0,0,Doctor Who saison 8 : Foxes interprètera une chanson !,melty.fr
27/04/2014 07:35,1,18,441,2,2,0,0,0,0,Cara Delevingne en look Adidas avec Suki Waterhouse sur Instagram,melty.fr
26/06/2014 15:39,1,0,1,2,2,1,1,0,0,Teen Wolf Saison 4 : Malia et Peter Hale; une relation compliquée ?,melty.fr
13/05/2014 16:29,1,0,1,2,1,1,0,0,0,Cryogénie : un projet complètement givré !,francetvinfo.fr
28/05/2014 08:07,1,0,1,2,2,0,0,0,0,Thomas Vitiello (La Josiane) clashe le milieu de la télé-réalité sur Twitter,melty.fr
08/09/2014 07:20,2,0,12,26,8,6,6,0,0,FN : boycott de la presse après l'expulsion d'une journaliste,bastamag.net
31/07/2014 09:03,1,0,0,1,1,0,0,0,0,Scandal saison 4 : Kelen Coleman en guest star !,melty.fr
04/10/2014 08:59,0,0,0,2,2,2,2,0,0,NBC : Une nouvelle série sur Peter Pan vue par Wendy !,melty.fr
22/07/2014 08:08,1,9,218,4,4,0,0,0,0,Revenge saison 4 : Un nouvel acteur au casting,melty.fr
12/06/2014 16:22,1,0,0,1,1,0,0,0,0,Mondial 2014. Pirlo - Rooney; le duel du Bordeaux et du Bourgogne  ,ouest-france.fr
10/06/2014 14:22,1,1,23,5,4,1,1,0,0,Suits saison 4 : Episode 2; les photos promo dévoilées !,melty.fr
12/05/2014 08:07,1,4,86,5,5,1,1,0,0,Michael Jackson et Justin Timberlake en featuring !,melty.fr
05/10/2014 06:11,1,6,148,6,1,0,0,0,0,"Corée du Nord: ""Aucun problème avec la santé"" de Kim Jong-Un",bfmtv.com
18/09/2014 11:16,1,7,177,18,8,0,0,0,0,Juppé: «La desserte de l’aéroport de Bordeaux-Mérignac par le tramway est prioritaire»,20minutes.fr
25/09/2014 17:17,1,0,0,2,2,0,0,0,0,Aurélie Dotremont fan d'Ayem sur Twitter,melty.fr
12/10/2014 14:02,1,0,2,3,1,0,0,0,0,Prostitution: faut-il rétablir la pénalisation des clients?,bfmtv.com
26/08/2014 09:30,1,0,9,14,10,0,0,0,0,The Originals saison 2 : Une nouvelle vidéo promo dévoilée !,melty.fr
10/04/2014 17:59,1,0,0,1,1,0,0,0,0,"Lille : Mavuba et Rozehnal "" out "" ",franceinfo.fr
06/07/2014 22:49,0,0,0,4,4,0,0,0,0,Nabilla lookée pour Allo Nabilla saison 2 le prime sur NRJ 12,melty.fr
10/08/2014 21:33,1,0,10,6,4,0,0,0,0,Kylie Jenner fête ses 17 ans avec Kendall; Chris Brown et Justin Bieber en mini robe sur Instagram,melty.fr
13/10/2014 11:12,1,0,11,6,6,2,2,0,0,Prix Nobel 2014 : Le Palmarès des lauréats !,melty.fr
30/09/2014 10:21,0,0,1,4,4,0,0,0,0,Scarlett Johansson nue : Ses photos piratées,melty.fr
13/06/2014 14:07,2,13,311,167,117,2,1,0,0,La surchauffe du marché immobilier inquiète le FMI,lemonde.fr
